ID,LKS92-E,LKS92-N
15301,534534.1061000023,253865.2800999992
15302,533534.1061000023,422865.2800999992
15303,533534.1061000023,421865.2800999992
15304,533534.1061000023,420865.2800999992
15305,533534.1061000023,419865.2800999992
15306,533534.1061000023,418865.2800999992
15307,533534.1061000023,417865.2800999992
15308,533534.1061000023,416865.2800999992
15309,533534.1061000023,414865.2800999992
15310,533534.1061000023,410865.2800999992
15311,533534.1061000023,409865.2800999992
15312,533534.1061000023,408865.2800999992
15313,533534.1061000023,407865.2800999992
15314,533534.1061000023,403865.2800999992
15315,533534.1061000023,400865.2800999992
15316,533534.1061000023,394865.2800999992
15317,533534.1061000023,392865.2800999992
15318,533534.1061000023,391865.2800999992
15319,533534.1061000023,390865.2800999992
15320,533534.1061000023,388865.2800999992
15321,533534.1061000023,379865.2800999992
15322,533534.1061000023,375865.2800999992
15323,533534.1061000023,374865.2800999992
15324,533534.1061000023,372865.2800999992
15325,533534.1061000023,370865.2800999992
15326,533534.1061000023,369865.2800999992
15327,533534.1061000023,364865.2800999992
15328,533534.1061000023,362865.2800999992
15329,533534.1061000023,360865.2800999992
15330,533534.1061000023,357865.2800999992
15331,533534.1061000023,355865.2800999992
15332,533534.1061000023,354865.2800999992
15333,533534.1061000023,353865.2800999992
15334,533534.1061000023,351865.2800999992
15335,533534.1061000023,350865.2800999992
15336,533534.1061000023,349865.2800999992
15337,533534.1061000023,344865.2800999992
15338,533534.1061000023,340865.2800999992
15339,533534.1061000023,337865.2800999992
15340,533534.1061000023,335865.2800999992
15341,533534.1061000023,333865.2800999992
15342,533534.1061000023,332865.2800999992
15343,533534.1061000023,330865.2800999992
15344,533534.1061000023,326865.2800999992
15345,533534.1061000023,325865.2800999992
15346,533534.1061000023,321865.2800999992
15347,533534.1061000023,319865.2800999992
15348,533534.1061000023,318865.2800999992
15349,533534.1061000023,317865.2800999992
15350,533534.1061000023,316865.2800999992
15351,533534.1061000023,314865.2800999992
15352,533534.1061000023,311865.2800999992
15353,533534.1061000023,310865.2800999992
15354,533534.1061000023,306865.2800999992
15355,533534.1061000023,303865.2800999992
15356,533534.1061000023,299865.2800999992
15357,533534.1061000023,298865.2800999992
15358,533534.1061000023,293865.2800999992
15359,533534.1061000023,292865.2800999992
15360,533534.1061000023,291865.2800999992
15361,533534.1061000023,290865.2800999992
15362,533534.1061000023,288865.2800999992
15363,533534.1061000023,287865.2800999992
15364,533534.1061000023,286865.2800999992
15365,533534.1061000023,285865.2800999992
15366,533534.1061000023,284865.2800999992
15367,533534.1061000023,283865.2800999992
15368,533534.1061000023,282865.2800999992
15369,533534.1061000023,281865.2800999992
15370,533534.1061000023,278865.2800999992
15371,533534.1061000023,277865.2800999992
15372,533534.1061000023,275865.2800999992
15373,533534.1061000023,274865.2800999992
15374,533534.1061000023,272865.2800999992
15375,533534.1061000023,270865.2800999992
15376,533534.1061000023,269865.2800999992
15377,533534.1061000023,262865.2800999992
15378,533534.1061000023,258865.2800999992
15379,533534.1061000023,257865.2800999992
15380,533534.1061000023,256865.2800999992
15381,533534.1061000023,253865.2800999992
15382,533534.1061000023,252865.2800999992
15383,533534.1061000023,249865.2800999992
15384,533534.1061000023,247865.2800999992
15385,533534.1061000023,245865.2800999992
15386,533534.1061000023,237865.2800999992
15387,532534.1061000023,421865.2800999992
15388,532534.1061000023,420865.2800999992
15389,532534.1061000023,418865.2800999992
15390,532534.1061000023,417865.2800999992
15391,532534.1061000023,416865.2800999992
15392,532534.1061000023,415865.2800999992
15393,532534.1061000023,412865.2800999992
15394,532534.1061000023,408865.2800999992
15395,532534.1061000023,407865.2800999992
15396,532534.1061000023,406865.2800999992
15397,532534.1061000023,403865.2800999992
15398,532534.1061000023,401865.2800999992
15399,532534.1061000023,399865.2800999992
15400,532534.1061000023,398865.2800999992
15401,532534.1061000023,394865.2800999992
15402,532534.1061000023,389865.2800999992
15403,532534.1061000023,388865.2800999992
15404,532534.1061000023,387865.2800999992
15405,532534.1061000023,386865.2800999992
15406,532534.1061000023,383865.2800999992
15407,532534.1061000023,377865.2800999992
15408,532534.1061000023,376865.2800999992
15409,532534.1061000023,375865.2800999992
15410,532534.1061000023,372865.2800999992
15411,532534.1061000023,369865.2800999992
15412,532534.1061000023,367865.2800999992
15413,532534.1061000023,365865.2800999992
15414,532534.1061000023,362865.2800999992
15415,532534.1061000023,361865.2800999992
15416,532534.1061000023,360865.2800999992
15417,532534.1061000023,356865.2800999992
15418,532534.1061000023,352865.2800999992
15419,532534.1061000023,351865.2800999992
15420,532534.1061000023,350865.2800999992
15421,532534.1061000023,348865.2800999992
15422,532534.1061000023,347865.2800999992
15423,532534.1061000023,344865.2800999992
15424,532534.1061000023,343865.2800999992
15425,532534.1061000023,341865.2800999992
15426,532534.1061000023,340865.2800999992
15427,532534.1061000023,338865.2800999992
15428,532534.1061000023,337865.2800999992
15429,532534.1061000023,333865.2800999992
15430,532534.1061000023,330865.2800999992
15431,532534.1061000023,329865.2800999992
15432,532534.1061000023,328865.2800999992
15433,532534.1061000023,327865.2800999992
15434,532534.1061000023,326865.2800999992
15435,532534.1061000023,325865.2800999992
15436,532534.1061000023,323865.2800999992
15437,532534.1061000023,322865.2800999992
15438,532534.1061000023,321865.2800999992
15439,532534.1061000023,320865.2800999992
15440,532534.1061000023,319865.2800999992
15441,532534.1061000023,317865.2800999992
15442,532534.1061000023,316865.2800999992
15443,532534.1061000023,313865.2800999992
15444,532534.1061000023,311865.2800999992
15445,532534.1061000023,310865.2800999992
15446,532534.1061000023,309865.2800999992
15447,532534.1061000023,307865.2800999992
15448,532534.1061000023,305865.2800999992
15449,532534.1061000023,304865.2800999992
15450,532534.1061000023,303865.2800999992
15451,532534.1061000023,301865.2800999992
15452,532534.1061000023,298865.2800999992
15453,532534.1061000023,293865.2800999992
15454,532534.1061000023,292865.2800999992
15455,532534.1061000023,286865.2800999992
15456,532534.1061000023,285865.2800999992
15457,532534.1061000023,284865.2800999992
15458,532534.1061000023,283865.2800999992
15459,532534.1061000023,279865.2800999992
15460,532534.1061000023,278865.2800999992
15461,532534.1061000023,274865.2800999992
15462,532534.1061000023,270865.2800999992
15463,532534.1061000023,267865.2800999992
15464,532534.1061000023,263865.2800999992
15465,532534.1061000023,262865.2800999992
15466,532534.1061000023,259865.2800999992
15467,532534.1061000023,258865.2800999992
15468,532534.1061000023,257865.2800999992
15469,532534.1061000023,256865.2800999992
15470,532534.1061000023,255865.2800999992
15471,532534.1061000023,253865.2800999992
15472,532534.1061000023,252865.2800999992
15473,532534.1061000023,251865.2800999992
15474,532534.1061000023,249865.2800999992
15475,532534.1061000023,246865.2800999992
15476,532534.1061000023,244865.2800999992
15477,532534.1061000023,238865.2800999992
15478,531534.1061000023,422865.2800999992
15479,531534.1061000023,421865.2800999992
15480,531534.1061000023,420865.2800999992
15481,531534.1061000023,419865.2800999992
15482,531534.1061000023,415865.2800999992
15483,531534.1061000023,413865.2800999992
15484,531534.1061000023,411865.2800999992
15485,531534.1061000023,407865.2800999992
15486,531534.1061000023,406865.2800999992
15487,531534.1061000023,404865.2800999992
15488,531534.1061000023,400865.2800999992
15489,531534.1061000023,399865.2800999992
15490,531534.1061000023,397865.2800999992
15491,531534.1061000023,396865.2800999992
15492,531534.1061000023,395865.2800999992
15493,531534.1061000023,391865.2800999992
15494,531534.1061000023,389865.2800999992
15495,531534.1061000023,387865.2800999992
15496,531534.1061000023,386865.2800999992
15497,531534.1061000023,385865.2800999992
15498,531534.1061000023,382865.2800999992
15499,531534.1061000023,374865.2800999992
15500,531534.1061000023,372865.2800999992
15501,531534.1061000023,366865.2800999992
15502,531534.1061000023,365865.2800999992
15503,531534.1061000023,359865.2800999992
15504,531534.1061000023,358865.2800999992
15505,531534.1061000023,357865.2800999992
15506,531534.1061000023,356865.2800999992
15507,531534.1061000023,352865.2800999992
15508,531534.1061000023,351865.2800999992
15509,531534.1061000023,348865.2800999992
15510,531534.1061000023,344865.2800999992
15511,531534.1061000023,343865.2800999992
15512,531534.1061000023,342865.2800999992
15513,531534.1061000023,341865.2800999992
15514,531534.1061000023,340865.2800999992
15515,531534.1061000023,339865.2800999992
15516,531534.1061000023,338865.2800999992
15517,531534.1061000023,337865.2800999992
15518,531534.1061000023,330865.2800999992
15519,531534.1061000023,329865.2800999992
15520,531534.1061000023,326865.2800999992
15521,531534.1061000023,325865.2800999992
15522,531534.1061000023,324865.2800999992
15523,531534.1061000023,322865.2800999992
15524,531534.1061000023,321865.2800999992
15525,531534.1061000023,319865.2800999992
15526,531534.1061000023,318865.2800999992
15527,531534.1061000023,317865.2800999992
15528,531534.1061000023,315865.2800999992
15529,531534.1061000023,314865.2800999992
15530,531534.1061000023,309865.2800999992
15531,531534.1061000023,306865.2800999992
15532,531534.1061000023,304865.2800999992
15533,531534.1061000023,302865.2800999992
15534,531534.1061000023,301865.2800999992
15535,531534.1061000023,294865.2800999992
15536,531534.1061000023,293865.2800999992
15537,531534.1061000023,292865.2800999992
15538,531534.1061000023,291865.2800999992
15539,531534.1061000023,290865.2800999992
15540,531534.1061000023,289865.2800999992
15541,531534.1061000023,288865.2800999992
15542,531534.1061000023,287865.2800999992
15543,531534.1061000023,286865.2800999992
15544,531534.1061000023,284865.2800999992
15545,531534.1061000023,282865.2800999992
15546,531534.1061000023,281865.2800999992
15547,531534.1061000023,280865.2800999992
15548,531534.1061000023,279865.2800999992
15549,531534.1061000023,278865.2800999992
15550,531534.1061000023,275865.2800999992
15551,531534.1061000023,274865.2800999992
15552,531534.1061000023,269865.2800999992
15553,531534.1061000023,264865.2800999992
15554,531534.1061000023,262865.2800999992
15555,531534.1061000023,261865.2800999992
15556,531534.1061000023,258865.2800999992
15557,531534.1061000023,257865.2800999992
15558,531534.1061000023,256865.2800999992
15559,531534.1061000023,255865.2800999992
15560,531534.1061000023,252865.2800999992
15561,531534.1061000023,250865.2800999992
15562,531534.1061000023,249865.2800999992
15563,531534.1061000023,246865.2800999992
15564,531534.1061000023,244865.2800999992
15565,531534.1061000023,243865.2800999992
15566,531534.1061000023,238865.2800999992
15567,531534.1061000023,237865.2800999992
15568,530534.1061000023,420865.2800999992
15569,530534.1061000023,419865.2800999992
15570,530534.1061000023,418865.2800999992
15571,530534.1061000023,417865.2800999992
15572,530534.1061000023,416865.2800999992
15573,530534.1061000023,415865.2800999992
15574,530534.1061000023,413865.2800999992
15575,530534.1061000023,411865.2800999992
15576,530534.1061000023,409865.2800999992
15577,530534.1061000023,405865.2800999992
15578,530534.1061000023,402865.2800999992
15579,530534.1061000023,401865.2800999992
15580,530534.1061000023,397865.2800999992
15581,530534.1061000023,390865.2800999992
15582,530534.1061000023,385865.2800999992
15583,530534.1061000023,383865.2800999992
15584,530534.1061000023,382865.2800999992
15585,530534.1061000023,371865.2800999992
15586,530534.1061000023,370865.2800999992
15587,530534.1061000023,369865.2800999992
15588,530534.1061000023,367865.2800999992
15589,530534.1061000023,363865.2800999992
15590,530534.1061000023,355865.2800999992
15591,530534.1061000023,352865.2800999992
15592,530534.1061000023,351865.2800999992
15593,530534.1061000023,350865.2800999992
15594,530534.1061000023,349865.2800999992
15595,530534.1061000023,346865.2800999992
15596,530534.1061000023,345865.2800999992
15597,530534.1061000023,344865.2800999992
15598,530534.1061000023,339865.2800999992
15599,530534.1061000023,338865.2800999992
15600,530534.1061000023,337865.2800999992
15601,530534.1061000023,336865.2800999992
15602,530534.1061000023,329865.2800999992
15603,530534.1061000023,325865.2800999992
15604,530534.1061000023,324865.2800999992
15605,530534.1061000023,323865.2800999992
15606,530534.1061000023,322865.2800999992
15607,530534.1061000023,319865.2800999992
15608,530534.1061000023,318865.2800999992
15609,530534.1061000023,315865.2800999992
15610,530534.1061000023,314865.2800999992
15611,530534.1061000023,312865.2800999992
15612,530534.1061000023,311865.2800999992
15613,530534.1061000023,309865.2800999992
15614,530534.1061000023,306865.2800999992
15615,530534.1061000023,304865.2800999992
15616,530534.1061000023,294865.2800999992
15617,530534.1061000023,293865.2800999992
15618,530534.1061000023,292865.2800999992
15619,530534.1061000023,291865.2800999992
15620,530534.1061000023,289865.2800999992
15621,530534.1061000023,288865.2800999992
15622,530534.1061000023,287865.2800999992
15623,530534.1061000023,284865.2800999992
15624,530534.1061000023,281865.2800999992
15625,530534.1061000023,280865.2800999992
15626,530534.1061000023,279865.2800999992
15627,530534.1061000023,278865.2800999992
15628,530534.1061000023,276865.2800999992
15629,530534.1061000023,272865.2800999992
15630,530534.1061000023,264865.2800999992
15631,530534.1061000023,263865.2800999992
15632,530534.1061000023,261865.2800999992
15633,530534.1061000023,260865.2800999992
15634,530534.1061000023,258865.2800999992
15635,530534.1061000023,257865.2800999992
15636,530534.1061000023,255865.2800999992
15637,530534.1061000023,250865.2800999992
